182,4054,4.0,1063282404
46,457,5.0,834787967
426,3751,4.0,1451081732
274,53468,3.0,1202462680
163,1721,3.0,894217532
599,36517,2.5,1498515102
6,357,3.0,845553457
567,5673,3.5,1525282187
592,333,3.0,837350330
350,785,4.0,864941161
603,2100,4.0,953928153
160,196,1.0,971114512
550,86332,4.0,1488728409
64,1625,3.0,1161521622
291,106072,4.0,1453051433
111,55276,4.0,1519339024
15,47,3.5,1510571970
104,55052,4.0,1371162628
156,2764,4.0,946798467
448,4226,4.0,1026978102
610,46335,3.0,1493846302
603,1844,4.0,963180093
169,1265,4.0,1059428232
514,2918,4.0,1533953630
446,2,3.0,843839379
266,2804,4.0,945669791
570,3147,4.0,1181554309
414,111364,3.0,1525562371
93,648,4.0,942946508
210,79091,4.0,1533667246
80,101864,4.0,1377308272
66,2956,4.0,1113190710
50,26258,4.0,1529600330
590,2987,3.0,1258420825
112,357,0.5,1513989921
18,7373,3.5,1455049881
357,6593,4.0,1348627995
480,48780,4.5,1179163006
312,442,2.0,1043176953
76,923,1.5,1439168706
103,8970,4.0,1431968494
495,79702,4.0,1458636565
28,508,3.5,1242032407
68,3301,3.5,1158535115
325,111,5.0,1039395609
288,986,3.0,978467651
474,5341,3.5,1088426715
177,65230,4.0,1435837113
6,170,3.0,845554263
385,1190,2.0,865024884
192,47,3.0,835129031
177,2194,2.5,1435803626
33,2571,5.0,939646784
451,457,4.0,854285151
95,1200,4.5,1105400608
390,6016,4.5,1250335639
600,56775,0.5,1237760907
608,4270,3.5,1117415416
555,1088,4.0,978822670
599,168248,3.0,1498529689
603,301,4.0,954482713
64,4964,3.5,1161530514
414,1304,5.0,961437188
600,2424,1.0,1237759280
18,442,3.0,1455748803
393,3826,3.0,1430507545
410,1292,5.0,990909672
136,23,5.0,832449838
596,143355,4.5,1535709024
419,356,4.5,1322381659
352,106782,5.0,1493674204
560,39183,3.0,1469650339
76,111,3.0,1439166428
19,3056,4.0,965711994
140,4234,3.0,1012505945
18,38061,4.0,1458593231
380,380,5.0,1493494895
414,3063,2.0,961682185
194,5060,4.0,1110316664
265,516,3.0,965319228
232,64969,3.5,1234142324
357,8368,4.5,1348610726
517,2002,1.5,1487958178
270,786,3.0,853918849
509,71057,4.0,1435992676
438,8643,3.5,1105654253
610,31804,3.0,1493847942
288,1610,3.0,978465510
603,1480,3.0,963177645
551,1036,4.5,1504925945
474,1952,4.0,1085403482
294,413,3.0,966596414
91,1221,4.0,1112712986
555,3527,5.0,978821380
209,68157,5.0,1524522332
561,2000,3.5,1491090997
606,515,3.5,1171821929
580,7349,3.0,1168085193
387,3258,1.5,1095119349
325,4294,3.0,1039397243
608,5954,4.0,1147794946
292,3994,2.0,1039914864
146,6953,3.0,1312508255
312,1233,4.0,1043177108
534,1215,4.5,1459788852
307,1259,3.5,1186161507
160,3649,1.0,1065991722
327,4388,5.0,1234789441
428,4022,2.0,1111489649
466,112175,4.0,1439916037
476,215,4.0,835022085
104,367,3.0,1048587616
598,5418,4.0,1430616915
560,208,3.5,1469647278
371,55167,5.0,1407692401
42,1127,4.0,996258299
438,3512,3.0,1105665854
380,74868,3.0,1493421437
462,27846,4.0,1201445813
448,6874,4.0,1067427681
292,91485,3.5,1362268068
610,4643,2.0,1493845414
298,112556,3.0,1447518113
510,2795,3.5,1141159220
114,3147,4.0,1485387728
44,833,2.0,869252237
466,8665,4.0,1439915308
380,5218,4.0,1494528190
448,134853,4.0,1494080359
474,52,4.0,1004131663
125,79357,4.0,1474412922
20,837,4.0,1054038259
474,40819,4.0,1141848702
482,27706,2.0,1105397232
599,3020,3.0,1498615503
579,1735,5.0,958882123
156,19,3.0,1106855017
482,1923,4.0,1105395991
606,597,4.0,1171365275
246,2291,3.5,1355956303
221,6659,3.5,1111178304
111,6188,4.5,1516141123
520,4995,4.0,1326609426
307,61132,4.0,1227537609
318,81910,4.0,1413645959
474,5669,4.0,1089386173
119,96079,3.5,1436122207
274,2907,3.0,1172025904
308,5952,4.0,1421373893
317,86833,4.0,1430513615
387,7386,3.0,1117431183
140,3836,4.0,1055092266
177,317,4.5,1435534302
324,3979,1.0,974906667
597,376,4.0,941729824
570,1396,4.0,1181554605
514,2716,4.0,1533872299
21,1265,3.5,1428775428
352,1213,3.5,1493931948
474,35836,3.5,1135647231
167,327,3.0,1154719306
249,101076,3.0,1381067653
278,203,4.0,1193753220
232,1777,3.5,1218165826
452,1610,4.0,1019581177
590,7573,2.5,1266473172
307,3273,0.5,1186083439
414,81229,2.5,1298751623
64,317,3.5,1161529277
483,4025,3.0,1415576118
282,4963,4.0,1378491801
590,59315,3.5,1266472391
385,1233,3.0,865023937
217,2058,3.0,955935983
487,112552,3.0,1428574489
108,82,5.0,1042839636
292,2959,2.0,1265680431
21,8644,4.0,1418063518
6,289,3.0,845554455
599,81,2.5,1498517265
606,2712,4.0,1171762538
564,67087,3.0,1478451796
347,47,3.0,847645738
562,110,4.0,1368893870
285,3296,4.0,1468964357
432,2706,3.0,1316391697
219,480,4.0,1194932224
590,7076,3.5,1258427319
166,31696,4.0,1189037892
474,1299,3.5,1129579334
391,29,5.0,1030826859
599,26585,3.0,1517370572
232,71254,3.5,1283133607
408,79132,3.5,1467371343
274,32587,4.5,1171172648
495,3979,3.0,1458637040
555,1986,2.0,978823569
599,1682,4.0,1498498834
489,2730,3.5,1333830691
307,7802,3.0,1190637397
474,30822,4.5,1119128254
217,892,3.0,955943917
414,88744,4.0,1511535685
305,6947,4.0,1519637545
105,134326,4.5,1526207561
21,5378,4.0,1403459855
474,3844,2.5,1060104337
217,1754,3.0,955940859
474,5512,3.0,1046809547
131,62336,3.5,1349840540
458,266,4.0,845652537
603,4695,4.0,1000194402
560,152077,4.0,1469647368
73,8641,3.5,1464197978
534,6377,4.0,1459787998
125,68954,4.0,1474481051
607,3361,4.0,963079115
264,4995,5.0,1136978471
199,4308,3.5,1082556819
505,1241,5.0,1298780093
606,231,2.5,1171927216
91,251,2.5,1112717660
480,1258,5.0,1179178128
391,1148,5.0,1030827652
387,1282,4.0,1094877252
441,527,0.5,1449070570
9,187,3.0,1044657119
603,4787,3.0,1002403447
192,185,5.0,835128912
66,4085,3.0,1093747814
376,4993,4.5,1364933127
606,2741,2.0,1181509613
186,2699,3.0,1031080005
169,4728,4.0,1070250494
132,6593,3.5,1157996808
606,6944,3.0,1181770084
328,112852,1.0,1494211099
291,7153,3.0,1464337115
225,1339,4.0,949261391
540,2772,4.0,1179108256
104,2,3.0,1114809641
57,3258,3.0,965797522
368,2763,3.0,971276062
175,39427,0.5,1234189665
592,315,2.0,837350175
446,292,3.0,843839207
169,6377,5.0,1059427390
98,4306,5.0,1532457782
268,1234,4.0,940173830
290,1208,5.0,974939475
332,1923,4.0,1352673028
301,56788,4.0,1211379829
181,516,2.0,845470717
182,223,4.5,1054784091
533,1200,4.0,1424753991
217,3389,2.0,955941792
223,4226,4.0,1226209656
387,3608,3.0,1094876982
156,6953,4.5,1106854130
599,6631,1.5,1519346948
91,1377,3.0,1112712213
177,50872,4.0,1435526056
517,8972,1.0,1487957735
520,2657,2.5,1326610935
495,92535,5.0,1458636839
316,4816,3.0,1111493544
68,8968,5.0,1275958076
610,44397,3.5,1493848181
304,1408,3.0,891173528
288,1215,4.0,975692000
387,1208,5.0,1094875238
477,63131,4.0,1226813420
115,457,4.0,970756771
603,1287,4.0,953926558
173,153,3.0,843397881
408,134130,4.0,1467910494
572,1,4.0,945892484
427,5219,2.0,1053070693
608,2028,4.5,1117415309
318,318,4.0,1443879880
223,3863,1.0,1226209271
307,2915,2.5,1186162526
382,4085,4.0,1515249212
509,95558,3.0,1436030338
415,33679,3.5,1382470406
168,1148,4.5,1306801690
332,1303,4.5,1352674460
187,3160,4.0,1161849151
599,7000,2.0,1498510190
414,6367,4.0,1095466032
567,96079,3.0,1525287359
603,1244,5.0,953926787
89,85881,4.5,1520409191
294,1373,3.0,966634266
19,1021,2.0,965707419
489,910,4.5,1332706110
576,372,1.0,1358151493
280,4880,5.0,1347604992
39,2118,5.0,974787893
380,5959,4.0,1494267629
608,2321,3.5,1117337061
484,575,4.0,1342367990
34,3997,2.0,1162050228
391,1029,3.0,1030824424
610,72998,4.5,1479544106
234,4085,3.0,1004408123
274,2060,4.0,1171932682
577,39,3.0,945964946
17,64839,3.5,1322629112
604,34,4.0,832079958
307,53129,4.5,1193663307
182,1835,3.0,1075859248
448,3688,5.0,1019128536
428,8528,3.0,1111489902
68,1409,2.5,1261623578
41,139385,4.0,1458943547
351,5464,4.0,1328889117
462,3897,3.0,1123893370
28,53123,5.0,1234341270
438,145,5.0,1105650060
252,79132,3.5,1498284746
310,2013,0.5,1078649605
57,305,3.0,972175617
603,5060,3.0,953926877
42,1373,4.0,996260152
117,50,4.0,844162933
23,3462,3.0,1107341855
328,6807,5.0,1494211897
364,376,5.0,869443802
432,648,4.0,1316391512
307,1219,3.0,1186161602
298,2416,3.0,1466277975
274,832,3.5,1171934978
318,45499,3.5,1265574063
182,2672,4.0,1055152278
474,3478,3.5,1060105243
68,94959,3.5,1361421047
483,34319,2.5,1178294456
599,84772,1.5,1519121641
404,266,3.0,838375928
393,2329,5.0,1430506129
91,5585,1.0,1112717351
160,1186,5.0,971113711
438,3977,3.0,1105649746
517,4018,1.0,1487957310
381,68554,4.0,1248413815
367,4308,4.0,997813021
448,113532,3.5,1472584520
170,161,4.0,840380930
166,592,3.5,1189037864
274,60538,3.5,1239123487
580,4034,4.0,1167791310
307,2987,3.0,1186161471
414,3525,3.0,961596316
505,6502,5.0,1298780098
50,8361,1.0,1514238888
220,5816,4.5,1230061193
177,4085,3.5,1435534731
305,44555,5.0,1460135367
91,19,2.0,1112713417
275,1228,5.0,1049077205
593,110,3.0,1181007627
27,1262,5.0,962686386
434,3948,3.5,1270606831
549,48516,5.0,1464282742
48,2791,2.5,1127128628
448,2249,2.0,1019128185
234,2005,4.0,1004408988
62,3977,2.5,1522792173
477,54771,4.0,1200946740
448,110127,2.0,1425142320
469,3529,3.0,965336773
334,908,3.5,1225477649
332,79702,2.0,1352672684
462,2858,3.5,1154037735
480,6853,1.0,1179177991
434,48516,5.0,1270603479
424,141,3.0,1457844358
480,5349,4.0,1179163739
387,1212,5.0,1094876316
28,6796,2.0,1240817387
177,40629,4.0,1435526384
448,7104,2.0,1074423194
380,4011,5.0,1494613084
590,34072,3.5,1258418367
182,4299,3.5,1054782333
330,2012,3.0,1285905330
63,2542,4.5,1443200956
148,81847,4.5,1482549236
36,919,1.5,1100803557
414,3791,4.0,963413835
527,3448,5.0,1033174070
19,3584,2.0,965711794
474,338,3.0,1060106290
326,2571,3.5,1419880534
368,1892,3.0,971276111
19,2716,4.0,965704931
479,3098,4.0,1039362056
413,7293,5.0,1484440084
156,26313,4.0,1106881869
341,104218,3.0,1439751359
19,2468,2.0,965707724
249,105213,4.0,1387439942
387,2046,3.5,1095041324
489,1042,2.0,1385824141
602,457,5.0,840875558
307,1552,3.0,1189529320
282,45517,4.5,1378498387
599,4679,2.5,1519138007
195,3911,4.0,994032774
408,106489,4.0,1467379739
527,1372,4.0,1033175972
567,82684,0.5,1525289916
19,2111,3.0,965706140
405,69134,4.0,1295933206
68,2947,3.5,1158533350
489,308,3.5,1333234505
182,5791,4.5,1063275145
590,32,3.0,1258420444
474,947,3.5,1137521088
414,44761,3.5,1160666253
610,57528,3.5,1493849662
282,2797,4.5,1378497729
28,3105,2.5,1242031396
560,3159,3.0,1469650601
154,122892,5.0,1486297180
305,8985,4.0,1460366266
547,3039,4.0,942723549
368,548,2.0,975829943
140,599,4.0,942842895
475,59615,4.0,1498030813
385,924,4.0,849547129
560,4011,4.0,1469647845
600,1136,4.5,1237850747
599,5792,3.0,1498525375
462,152711,5.0,1455645862
227,56782,4.5,1447210013
82,1367,1.0,1084465288
380,91529,4.0,1493474187
232,4226,5.0,1194560461
307,51091,3.0,1204234902
480,1028,4.5,1179178910
102,344,4.0,835875790
41,1961,4.0,1459367625
317,55276,4.0,1430517276
414,2134,5.0,961596173
288,47261,2.5,1179763054
288,4896,3.5,1054568482
288,2529,5.0,976139309
438,5378,3.5,1116602075
91,6678,3.5,1112717289
590,64620,4.0,1258419036
365,62434,4.0,1489796932
515,3147,5.0,1513601970
7,5218,3.5,1106712866
599,1719,3.5,1519475938
51,2,4.5,1230932741
387,8188,3.5,1204067281
534,8961,4.0,1459787998
377,4713,4.5,1340343627
240,225,4.0,849122324
248,122918,4.0,1534591646
260,154,4.5,1109408656
600,172,2.0,1237851381
393,130518,5.0,1430506955
21,105653,4.0,1403460774
105,147282,4.0,1526207260
6,339,4.0,845553253
317,80219,2.0,1430513629
239,2716,4.0,1221158649
573,2167,4.5,1187045010
33,2943,5.0,939646680
279,68319,3.0,1506394252
482,329,4.5,1105396889
600,55052,1.5,1237711199
244,457,5.0,975090685
599,4008,3.5,1498797606
116,1393,2.5,1337200011
294,3255,3.0,966595458
448,46062,3.5,1223742855
517,3061,5.0,1487957307
380,8644,5.0,1494071258
274,3386,3.0,1171492209
244,1377,4.0,975093513
76,551,0.5,1439168886
318,124853,4.0,1429299165
368,3841,3.0,975830276
603,2422,1.0,963177105
365,48774,1.5,1488333209
434,1208,3.5,1271039077
305,122886,3.0,1460134130
114,81834,3.0,1485387866
514,73854,4.5,1535944363
533,2455,3.0,1424754053
217,3529,3.0,955943075
249,5419,2.5,1415415601
524,1240,4.0,851609392
222,1408,3.5,1391353454
66,1240,4.0,1093747795
608,2683,3.0,1117504374
84,1124,5.0,858772698
525,4720,4.0,1476479424
263,529,4.0,940384310
286,3897,3.5,1119563668
105,73881,4.5,1446574063
364,1,5.0,869443366
610,82461,3.5,1493845579
210,179819,4.5,1527266081
19,377,4.0,965711156
18,98585,3.5,1517686559
42,4155,3.0,996216820
387,4979,3.5,1094938539
414,4553,4.0,1064941786
292,592,3.5,1265680327
387,3791,2.5,1094940086
305,508,2.5,1511719318
45,3243,2.0,950740254
226,500,3.5,1095662683
359,2701,3.0,1198113647
448,7091,4.5,1074423252
483,7124,3.5,1311844821
122,54995,5.0,1461562598
42,3301,4.0,996213124
20,6156,3.0,1054036804
342,2676,4.0,1042822091
593,5299,1.5,1181008350
16,5782,4.0,1377477435
419,673,2.5,1318337796
453,1665,5.0,1005967431
600,1721,3.0,1237742320
105,130970,5.0,1526207611
239,1673,3.0,1221159127
412,300,4.0,939136944
201,1035,4.0,939225400
318,3307,3.0,1413722549
480,2018,3.5,1179160739
517,1015,3.5,1487956747
105,56145,4.0,1447563590
55,44665,4.5,1312748181
88,6502,4.5,1331421840
266,2706,1.0,948132348
339,96079,3.5,1460185464
480,261,4.0,1179162690
305,6879,3.5,1460303517
233,4239,3.5,1529334254
182,2232,4.5,1054779766
469,1388,3.0,965334954
610,5266,3.5,1493845169
560,3253,3.5,1469654325
599,79,2.0,1519336237
484,1895,4.0,1342366496
515,48516,5.0,1513602042
480,4756,2.0,1179166175
489,595,4.0,1333101333
608,27839,3.5,1117504147
177,52604,3.5,1435525760
21,122896,4.0,1452052163
244,1079,5.0,975075399
599,1484,3.0,1498521468
66,7028,2.5,1093747340
380,27311,5.0,1495475718
249,89047,4.0,1356806581
561,3552,4.0,1491094707
73,8360,2.0,1464197062
111,102686,3.5,1516154009
353,236,3.0,831939775
438,1591,2.5,1105670833
409,3506,2.0,967920215
483,2539,3.5,1215895960
372,858,5.0,874415441
534,60040,3.5,1459787997
387,8290,1.0,1127137060
89,139157,4.5,1520409499
232,2080,2.5,1182910401
414,49274,2.5,1192568463
4,1283,5.0,945078690
480,4105,2.5,1179161674
484,1982,3.0,1342298165
260,2186,3.0,1109410714
125,100882,4.5,1474295849
121,225,3.0,847656062
110,6016,4.5,1175329902
125,2959,5.0,1474141464
427,6348,0.5,1053069103
489,4361,3.5,1332704615
276,88,5.0,858350816
474,5434,3.5,1055769594
232,10,3.0,1218167397
596,4015,2.0,1535836091
182,1584,0.5,1054779865
239,44199,4.5,1221159085
483,104841,5.0,1415577698
484,8807,4.0,1342298305
599,4989,2.0,1498511059
590,64957,3.5,1258417394
584,420,4.0,834987751
260,2395,5.0,1109411157
89,7067,2.5,1520408619
414,3999,2.0,1216151260
298,4299,1.0,1447598419
387,1342,3.0,1131269228
597,2871,5.0,941640860
284,353,3.0,832695327
57,500,3.0,965797433
144,1485,3.0,1137324112
477,2208,4.0,1269832265
412,924,5.0,939114775
600,4025,2.0,1237759159
393,4963,5.0,1430507415
19,3031,2.0,965708339
52,59900,3.0,1468052115
10,109853,4.0,1455357656
474,1135,2.0,1046887386
453,3996,5.0,1005965720
428,2716,2.0,1111489693
132,296,4.0,1329983943
561,922,4.5,1491094791
603,3473,5.0,953926758
600,3911,4.5,1237742408
565,21,3.0,846533399
4,106,4.0,986848784
101,2541,3.0,968440914
18,7254,4.5,1455049744
140,4836,3.5,1055093091
160,4223,3.0,987187306
64,1089,4.0,1161520988
227,356,5.0,1447209795
156,2692,5.0,951112971
236,2598,1.0,943015019
280,69757,4.0,1348531761
452,3698,5.0,1019580965
489,2115,4.0,1333101631
563,52287,3.5,1441846461
275,541,5.0,1049077263
135,1200,5.0,1009691562
202,2959,5.0,975013040
543,1702,5.0,1377068755
474,6820,4.0,1064841948
7,8958,3.5,1110173697
66,1917,3.0,1113190108
599,1954,4.0,1498499381
226,55765,5.0,1196229196
409,2772,1.0,968978168
328,260,5.0,1494206980
66,1378,4.0,1113190101
249,2081,4.5,1410001975
527,1073,5.0,1033175771
304,733,4.0,881427846
288,3763,3.0,976138271
309,25886,3.5,1126451959
125,141408,4.0,1475174917
169,3287,4.5,1059494560
481,1711,2.0,884774320
414,3897,5.0,970494405
610,4993,5.0,1479545850
249,78499,4.0,1346757612
365,66509,3.5,1489797030
105,7090,4.0,1446572431
414,68073,3.5,1273977199
609,457,4.0,847220843
578,5092,3.5,1300990600
418,6863,3.5,1461865596
288,1027,2.0,976121963
292,1608,4.0,1301252659
98,67408,2.0,1532457633
222,48516,4.5,1391350073
68,88163,4.0,1359323517
438,4270,4.0,1105649845
477,2470,4.0,1200941084
551,5816,4.0,1504925719
221,7013,4.0,1119984076
62,106918,4.5,1521931587
66,523,4.0,1113190866
68,592,4.0,1158531159
600,899,4.5,1237707891
414,2353,4.0,961515752
596,6502,4.0,1535709276
606,1210,4.5,1171324088
552,3300,4.0,1112151374
574,595,4.0,834634443
562,6731,3.5,1368893500
221,6724,4.0,1119984536
599,2447,2.0,1498511319
380,6721,3.0,1501787201
474,1088,3.5,1100292226
57,1882,2.0,965799010
474,3039,4.0,978576105
313,991,3.0,1030558421
242,593,5.0,834073153
21,110102,3.5,1407619805
572,457,5.0,945893822
169,6550,3.5,1059427455
527,551,3.0,1033174530
47,33166,4.5,1496206497
390,8327,5.0,1250337317
195,3952,3.0,974707736
309,2353,4.5,1086563404
220,6365,4.5,1230061442
234,455,3.0,1004409118
580,5445,4.5,1167674258
182,7147,4.0,1085148199
479,3360,4.0,1039362497
346,534,2.5,1094645880
455,317,3.0,836436023
414,4971,3.0,1010588441
212,102993,4.0,1490121351
212,64034,3.0,1490115201
480,954,4.5,1179179186
477,5944,4.0,1200944446
305,63859,3.0,1518198737
606,4357,4.5,1171327795
294,325,2.0,966597066
337,100,3.0,860255992
367,934,4.0,997812459
328,2641,4.5,1494212006
514,1517,3.5,1533872919
391,4995,4.0,1030824794
373,589,3.0,846829968
274,54999,3.5,1200995582
482,8981,4.0,1105397171
432,5989,4.0,1328050236
484,4069,3.5,1342298647
86,2858,4.0,1344082557
323,62,2.5,1422640114
380,3267,4.0,1494804428
274,3147,3.5,1171943630
61,593,4.0,1145532720
370,38061,4.0,1159162970
606,1185,4.0,1171842142
63,1200,2.5,1443199762
84,926,5.0,858773023
111,1588,3.5,1518903975
62,52604,4.5,1521822937
181,344,3.0,845469325
382,2628,3.5,1515161544
298,8132,3.0,1447560166
61,1258,4.0,1145531678
108,4994,3.0,1042841689
263,1196,4.0,941591604
288,6708,3.0,1214243820
68,596,2.0,1158533784
404,62,4.0,838376141
140,6281,3.0,1055092087
22,70286,0.5,1268726596
590,2795,3.5,1258420137
606,1090,4.0,1171233601
19,1550,2.0,965706866
372,235,2.0,874415560
7,31878,3.5,1118025982
543,83134,5.0,1377022615
298,6979,2.5,1450452450
36,3362,2.5,1100803617
603,97,4.0,963179791
384,1036,4.0,996929966
408,2571,4.5,1469527105
51,2321,5.0,1230932267
580,33166,3.5,1167789914
318,39292,4.0,1346669419
330,1097,4.0,1285905090
414,340,3.0,961518367
248,176371,2.5,1534591786
500,1784,5.0,1005527784
68,4306,5.0,1158531222
271,4466,3.0,1234302338
600,48385,4.5,1237713658
220,2300,4.0,1230054655
298,4015,2.0,1447598464
217,260,5.0,955941874
141,3175,4.0,1513130971
246,4144,5.0,1354125280
17,1358,3.0,1322629202
319,106920,4.0,1461351823
462,3040,2.0,1121921939
608,7076,4.0,1117503270
466,6218,4.0,1439915483
477,575,3.5,1201195262
33,1249,5.0,939646820
330,1777,3.0,1285905660
525,7147,3.5,1476479475
495,102686,3.0,1458636983
226,7448,2.5,1097544907
182,2021,4.5,1054779969
435,48516,5.0,1366678090
305,5989,5.0,1460135847
380,2105,3.0,1494803713
474,8753,3.5,1099575386
448,109416,2.0,1484509578
298,112552,3.5,1447518030
68,3554,3.5,1275957681
480,39444,4.0,1179164081
495,2431,4.0,1458636249
160,2334,1.0,975850225
434,4306,3.0,1270604393
226,8784,4.5,1114842920
111,79428,3.0,1516155080
191,673,5.0,829760898
80,8644,4.5,1377308277
371,7361,5.0,1407692473
140,2947,4.0,1021898943
597,232,5.0,941557914
438,3896,3.5,1105665732
